,sentiment_risk,confidence_risk,volatility_risk,engagement_risk,tenure_risk,overall_risk,cluster
421,0.3333333333333333,0.5633333333333332,0.408248290463863,0.0,0,0.29431632475943925,5
422,0.0,0.6,0.5,0.0,0,0.22,8
423,0.0,0.6,0.5,0.0,0,0.22,2
424,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,4
425,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,6
426,0.0,0.6,0.5,0.0,0,0.22,8
427,0.0,0.5999999999999999,0.408248290463863,0.0,0,0.20164965809277258,3
428,0.0,0.4666666666666667,0.408248290463863,0.0,0,0.17498299142610596,7
429,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,6
430,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,8
431,0.0,0.6,0.5,0.0,0,0.22,3
432,0.0,0.6,0.5,0.0,0,0.22,4
433,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,1
434,0.0,0.54,0.35355339059327373,0.0,0,0.17871067811865476,8
435,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,2
436,0.0,0.6,0.0,0.0,0,0.12,0
437,0.0,0.6,0.0,0.0,0,0.12,6
438,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,8
439,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,3
440,0.0,0.6,0.0,0.0,0,0.12,6
441,0.5,0.47,0.7499999999999999,0.0,0,0.394,5
442,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,8
443,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,2
444,0.0,0.5999999999999999,0.0,0.0,0,0.11999999999999998,8
445,0.0,0.6,0.0,0.0,0,0.12,6
446,0.0,0.6,0.5,0.0,0,0.22,1
447,0.0,0.6,0.5,0.0,0,0.22,3
448,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,4
449,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,1
450,0.0,0.5999999999999999,0.408248290463863,0.0,0,0.20164965809277258,8
451,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,2
452,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,0
453,0.5,0.5449999999999999,0.5,0.0,0,0.359,5
454,0.0,0.6,0.0,0.0,0,0.12,6
455,0.0,0.6,0.5,0.0,0,0.22,2
456,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,4
457,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,6
458,0.0,0.6,0.5,0.0,0,0.22,8
459,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,3
460,0.0,0.19999999999999996,0.0,0.41107184923439344,0,0.10166077738515901,7
461,0.0,0.5999999999999999,0.408248290463863,0.0,0,0.20164965809277258,6
462,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,8
463,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,3
464,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,4
465,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,1
466,0.0,0.6,0.5,0.0,0,0.22,8
467,0.0,0.6,0.5,0.0,0,0.22,2
468,0.0,0.5999999999999999,0.408248290463863,0.0,0,0.20164965809277258,0
469,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,6
470,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,8
471,0.0,0.6,0.0,0.0,0,0.12,3
472,0.2,0.6,0.5916079783099616,0.0,0,0.29832159566199234,6
473,1.0,0.33999999999999997,0.0,0.41107184923439344,0,0.429660777385159,5
474,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,8
475,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,2
476,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,8
477,0.0,0.6,0.0,0.0,0,0.12,6
478,0.0,0.6,0.40824829046386296,0.0,0,0.20164965809277258,8
479,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,3
480,0.0,0.6,0.5,0.0,0,0.22,4
481,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,1
482,0.0,0.6,0.5,0.0,0,0.22,8
483,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,2
484,0.0,0.5666666666666667,0.408248290463863,0.0,0,0.19498299142610595,0
485,0.5,0.5449999999999999,0.5,0.0,0,0.359,5
486,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,8
487,0.0,0.6,0.5,0.0,0,0.22,2
488,0.0,0.6,0.0,0.0,0,0.12,6
489,0.0,0.6,0.5,0.0,0,0.22,6
490,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,8
491,0.0,0.6,0.0,0.0,0,0.12,3
492,0.0,0.19999999999999996,0.0,0.41107184923439344,0,0.10166077738515901,7
493,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,6
494,0.0,0.6,0.5,0.0,0,0.22,8
495,0.0,0.6,0.0,0.0,0,0.12,3
496,0.0,0.6,0.0,0.0,0,0.12,4
497,0.5,0.6,0.5,0.0,0,0.37,1
498,0.0,0.6,0.0,0.0,0,0.12,8
499,0.0,0.6,0.0,0.41107184923439344,0,0.181660777385159,2
500,0.0,0.6,0.0,0.0,0,0.12,0
